time | time (millisecond),membrane | V (millivolt)
4938,-86.3715
4939,-86.3715
4940,-86.3715
4941,-86.3715
4942,-86.3716
4943,-86.3716
4944,-86.3716
4945,-86.3716
4946,-86.3717
4947,-86.3717
4948,-86.3717
4949,-86.3717
4950,-86.3717
4951,-86.3718
4952,-86.3718
4953,-86.3718
4954,-86.3718
4955,-86.3719
4956,-86.3719
4957,-86.3719
4958,-86.3719
4959,-86.3719
4960,-86.372
4961,-86.372
4962,-86.372
4963,-86.372
4964,-86.372
4965,-86.3721
4966,-86.3721
4967,-86.3721
4968,-86.3721
4969,-86.3721
4970,-86.3722
4971,-86.3722
4972,-86.3722
4973,-86.3722
4974,-86.3722
4975,-86.3723
4976,-86.3723
4977,-86.3723
4978,-86.3723
4979,-86.3723
4980,-86.3724
4981,-86.3724
4982,-86.3724
4983,-86.3724
4984,-86.3724
4985,-86.3725
4986,-86.3725
4987,-86.3725
4988,-86.3725
4989,-86.3725
4990,-86.3725
4991,-86.3726
4992,-86.3726
4993,-86.3726
4994,-86.3726
4995,-86.3726
4996,-86.3727
4997,-86.3727
4998,-86.3727
4999,-86.3727
5000,-86.3727
5001,-86.3727
5002,-86.3728
5003,-86.3728
5004,-86.3728
5005,-86.3728
5006,-86.3728
5007,-86.3728
5008,-86.3729
5009,-86.3729
5010,-86.3728
5011,19.5344
5012,31.2122
5013,23.7083
5014,19.5325
5015,17.0329
5016,15.4964
5017,14.5862
5018,14.1164
5019,13.966
5020,14.0458
5021,14.2868
5022,14.6359
5023,15.0528
5024,15.5084
5025,15.9821
5026,16.4605
5027,16.9344
5028,17.3981
5029,17.847
5030,18.2777
5031,18.6884
5032,19.0776
5033,19.4446
5034,19.7887
5035,20.1094
5036,20.4065
5037,20.6798
5038,20.9295
5039,21.1558
5040,21.3592
5041,21.5404
5042,21.7001
5043,21.8395
5044,21.9594
5045,22.0612
5046,22.1459
5047,22.2147
5048,22.269
5049,22.3098
5050,22.3384
5051,22.3559
5052,22.3633
5053,22.3615
5054,22.3516
5055,22.3343
5056,22.3105
5057,22.2808
5058,22.2459
5059,22.2064
5060,22.1627
5061,22.1154
5062,22.0649
5063,22.0115
5064,21.9556
5065,21.8975
5066,21.8374
5067,21.7756
5068,21.7122
5069,21.6475
5070,21.5815
5071,21.5145
5072,21.4465
5073,21.3777
5074,21.3081
5075,21.2378
5076,21.167
5077,21.0955
5078,21.0235
5079,20.9511
5080,20.8783
5081,20.805
5082,20.7314
5083,20.6575
5084,20.5832
5085,20.5086
5086,20.4337
5087,20.3586
5088,20.2831
5089,20.2074
5090,20.1314
5091,20.0552
5092,19.9787
5093,19.902
5094,19.825
5095,19.7477
5096,19.6702
5097,19.5924
5098,19.5144
5099,19.4361
5100,19.3576
5101,19.2787
5102,19.1996
5103,19.1203
5104,19.0406
5105,18.9607
5106,18.8804
5107,18.7999
5108,18.7191
5109,18.6379
5110,18.5565
5111,18.4747
5112,18.3926
5113,18.3102
5114,18.2274
5115,18.1443
5116,18.0609
5117,17.977
5118,17.8929
5119,17.8083
5120,17.7234
5121,17.638
5122,17.5523
5123,17.4662
5124,17.3797
5125,17.2928
5126,17.2054
5127,17.1176
5128,17.0294
5129,16.9407
5130,16.8516
5131,16.762
5132,16.6719
5133,16.5814
5134,16.4904
5135,16.3988
5136,16.3068
5137,16.2142
5138,16.1212
5139,16.0276
5140,15.9334
5141,15.8387
5142,15.7435
5143,15.6476
5144,15.5512
5145,15.4542
5146,15.3566
5147,15.2584
5148,15.1596
5149,15.0601
5150,14.96
5151,14.8592
5152,14.7578
5153,14.6557
5154,14.5529
5155,14.4494
5156,14.3452
5157,14.2402
5158,14.1346
5159,14.0282
5160,13.921
5161,13.813
5162,13.7043
5163,13.5948
5164,13.4844
5165,13.3732
5166,13.2612
5167,13.1483
5168,13.0346
5169,12.92
5170,12.8044
5171,12.688
5172,12.5706
5173,12.4523
5174,12.333
5175,12.2128
5176,12.0916
5177,11.9693
5178,11.846
5179,11.7217
5180,11.5964
5181,11.4699
5182,11.3424
5183,11.2137
5184,11.0839
5185,10.953
5186,10.8209
5187,10.6876
5188,10.5531
5189,10.4174
5190,10.2805
5191,10.1423
5192,10.0027
5193,9.86193
5194,9.7198
5195,9.57631
5196,9.43146
5197,9.28522
5198,9.13756
5199,8.98847
5200,8.83792
5201,8.6859
5202,8.53237
5203,8.37731
5204,8.2207
5205,8.06252
5206,7.90274
5207,7.74134
5208,7.57829
5209,7.41356
5210,7.24714
5211,7.079
5212,6.9091
5213,6.73743
5214,6.56396
5215,6.38866
5216,6.2115
5217,6.03246
5218,5.8515
5219,5.66861
5220,5.48375
5221,5.29689
5222,5.108
5223,4.91706
5224,4.72403
5225,4.52889
5226,4.33159
5227,4.13211
5228,3.93042
5229,3.72648
5230,3.52026
5231,3.31172
5232,3.10083
5233,2.88754
5234,2.67183
5235,2.45364
5236,2.23295
5237,2.00969
5238,1.78384
5239,1.55533
5240,1.32413
5241,1.09017
5242,0.853412
5243,0.613787
5244,0.371236
5245,0.125694
5246,-0.122908
5247,-0.374642
5248,-0.629588
5249,-0.887826
5250,-1.14945
5251,-1.41454
5252,-1.68321
5253,-1.95556
5254,-2.23171
5255,-2.51177
5256,-2.79587
5257,-3.08415
5258,-3.37676
5259,-3.67385
5260,-3.97558
5261,-4.28212
5262,-4.59367
5263,-4.91042
5264,-5.23257
5265,-5.56034
5266,-5.89396
5267,-6.23368
5268,-6.57975
5269,-6.93243
5270,-7.29201
5271,-7.65878
5272,-8.03305
5273,-8.41514
5274,-8.80539
5275,-9.20413
5276,-9.61172
5277,-10.0285
5278,-10.455
5279,-10.8914
5280,-11.3383
5281,-11.7959
5282,-12.2648
5283,-12.7454
5284,-13.2381
5285,-13.7433
5286,-14.2615
5287,-14.7931
5288,-15.3385
5289,-15.8983
5290,-16.4728
5291,-17.0625
5292,-17.6678
5293,-18.2892
5294,-18.9271
5295,-19.5819
5296,-20.2541
5297,-20.9441
5298,-21.6523
5299,-22.3794
5300,-23.1257
5301,-23.8918
5302,-24.6783
5303,-25.4859
5304,-26.3152
5305,-27.1671
5306,-28.0425
5307,-28.9424
5308,-29.8679
5309,-30.8204
5310,-31.8015
5311,-32.8129
5312,-33.8567
5313,-34.9351
5314,-36.0509
5315,-37.2071
5316,-38.4074
5317,-39.6558
5318,-40.9569
5319,-42.316
5320,-43.7391
5321,-45.2329
5322,-46.8044
5323,-48.4615
5324,-50.2115
5325,-52.0615
5326,-54.0163
5327,-56.077
5328,-58.2385
5329,-60.4866
5330,-62.7925
5331,-65.1203
5332,-67.4248
5333,-69.656
5334,-71.7662
5335,-73.7176
5336,-75.4859
5337,-77.0611
5338,-78.4456
5339,-79.6503
5340,-80.6913
5341,-81.5867
5342,-82.3543
5343,-83.0102
5344,-83.5683
5345,-84.0407
5346,-84.4378
5347,-84.7688
5348,-85.042
5349,-85.2654
5350,-85.4462
5351,-85.5913
5352,-85.7067
5353,-85.7981
5354,-85.8699
5355,-85.9263
5356,-85.9704
5357,-86.0049
5358,-86.0319
5359,-86.0532
5360,-86.07
5361,-86.0833
5362,-86.094
5363,-86.1026
5364,-86.1097
5365,-86.1156
5366,-86.1205
5367,-86.1248
5368,-86.1285
5369,-86.1318
5370,-86.1347
5371,-86.1374
5372,-86.1399
5373,-86.1423
5374,-86.1445
5375,-86.1466
5376,-86.1487
5377,-86.1507
5378,-86.1527
5379,-86.1546
5380,-86.1565
5381,-86.1583
5382,-86.1601
5383,-86.1619
5384,-86.1637
5385,-86.1655
5386,-86.1672
5387,-86.169
5388,-86.1707
5389,-86.1724
5390,-86.1741
5391,-86.1757
5392,-86.1774
5393,-86.179
5394,-86.1807
5395,-86.1823
5396,-86.1839
5397,-86.1855
5398,-86.1871
5399,-86.1886
5400,-86.1902
5401,-86.1917
5402,-86.1933
5403,-86.1948
5404,-86.1963
5405,-86.1978
5406,-86.1993
5407,-86.2007
5408,-86.2022
5409,-86.2036
5410,-86.2051
5411,-86.2065
5412,-86.2079
5413,-86.2093
5414,-86.2107
5415,-86.212
5416,-86.2134
5417,-86.2148
5418,-86.2161
5419,-86.2174
5420,-86.2187
5421,-86.22
5422,-86.2213
5423,-86.2226
5424,-86.2239
5425,-86.2251
5426,-86.2264
5427,-86.2276
5428,-86.2288
5429,-86.2301
5430,-86.2313
5431,-86.2324
5432,-86.2336
5433,-86.2348
5434,-86.236
5435,-86.2371
5436,-86.2382
5437,-86.2394
5438,-86.2405
5439,-86.2416
5440,-86.2427
5441,-86.2438
5442,-86.2449
5443,-86.2459
5444,-86.247
5445,-86.248
5446,-86.2491
5447,-86.2501
5448,-86.2511
5449,-86.2521
5450,-86.2531
5451,-86.2541
5452,-86.2551
5453,-86.2561
5454,-86.2571
5455,-86.258
5456,-86.259
5457,-86.2599
5458,-86.2608
5459,-86.2618
5460,-86.2627
5461,-86.2636
5462,-86.2645
5463,-86.2654
5464,-86.2662
5465,-86.2671
5466,-86.268
5467,-86.2688
5468,-86.2697
5469,-86.2705
5470,-86.2713
5471,-86.2722
5472,-86.273
5473,-86.2738
5474,-86.2746
5475,-86.2754
5476,-86.2762
5477,-86.277
5478,-86.2777
5479,-86.2785
5480,-86.2793
5481,-86.28
5482,-86.2807
5483,-86.2815
5484,-86.2822
5485,-86.2829
5486,-86.2837
5487,-86.2844
5488,-86.2851
5489,-86.2858
5490,-86.2865
5491,-86.2871
5492,-86.2878
5493,-86.2885
5494,-86.2892
5495,-86.2898
5496,-86.2905
5497,-86.2911
5498,-86.2918
5499,-86.2924
5500,-86.293
5501,-86.2936
5502,-86.2943
5503,-86.2949
5504,-86.2955
5505,-86.2961
5506,-86.2967
5507,-86.2973
5508,-86.2979
5509,-86.2984
5510,-86.299
5511,-86.2996
5512,-86.3001
5513,-86.3007
5514,-86.3012
5515,-86.3018
5516,-86.3023
5517,-86.3029
5518,-86.3034
5519,-86.3039
5520,-86.3045
5521,-86.305
5522,-86.3055
5523,-86.306
5524,-86.3065
5525,-86.307
5526,-86.3075
5527,-86.308
5528,-86.3085
5529,-86.309
5530,-86.3094
5531,-86.3099
5532,-86.3104
5533,-86.3109
5534,-86.3113
5535,-86.3118
5536,-86.3122
5537,-86.3127
5538,-86.3131
5539,-86.3136
5540,-86.314
5541,-86.3144
5542,-86.3149
5543,-86.3153
5544,-86.3157
5545,-86.3161
5546,-86.3165
5547,-86.317
5548,-86.3174
5549,-86.3178
5550,-86.3182
5551,-86.3186
5552,-86.319
5553,-86.3193
5554,-86.3197
5555,-86.3201
5556,-86.3205
5557,-86.3209
5558,-86.3212
5559,-86.3216
5560,-86.322
5561,-86.3223
5562,-86.3227
5563,-86.323
5564,-86.3234
5565,-86.3238
5566,-86.3241
5567,-86.3244
5568,-86.3248
5569,-86.3251
5570,-86.3255
5571,-86.3258
5572,-86.3261
5573,-86.3264
5574,-86.3268
5575,-86.3271
5576,-86.3274
5577,-86.3277
5578,-86.328
5579,-86.3283
5580,-86.3286
5581,-86.329
5582,-86.3293
5583,-86.3296
5584,-86.3298
5585,-86.3301
5586,-86.3304
5587,-86.3307
5588,-86.331
5589,-86.3313
5590,-86.3316
5591,-86.3319
5592,-86.3321
5593,-86.3324
5594,-86.3327
5595,-86.3329
5596,-86.3332
5597,-86.3335
5598,-86.3337
5599,-86.334
5600,-86.3343
5601,-86.3345
5602,-86.3348
5603,-86.335
5604,-86.3353
5605,-86.3355
5606,-86.3358
5607,-86.336
5608,-86.3363
5609,-86.3365
5610,-86.3367
5611,-86.337
5612,-86.3372
5613,-86.3374
5614,-86.3377
5615,-86.3379
5616,-86.3381
5617,-86.3383
5618,-86.3386
5619,-86.3388
5620,-86.339
5621,-86.3392
5622,-86.3394
5623,-86.3396
5624,-86.3399
5625,-86.3401
5626,-86.3403
5627,-86.3405
5628,-86.3407
5629,-86.3409
5630,-86.3411
5631,-86.3413
5632,-86.3415
5633,-86.3417
5634,-86.3419
5635,-86.3421
5636,-86.3423
5637,-86.3424
5638,-86.3426
5639,-86.3428
5640,-86.343
5641,-86.3432
5642,-86.3434
5643,-86.3436
5644,-86.3437
5645,-86.3439
5646,-86.3441
5647,-86.3443
5648,-86.3444
5649,-86.3446
5650,-86.3448
5651,-86.3449
5652,-86.3451
5653,-86.3453
5654,-86.3454
5655,-86.3456
5656,-86.3458
5657,-86.3459
5658,-86.3461
5659,-86.3462
5660,-86.3464
5661,-86.3466
5662,-86.3467
5663,-86.3469
5664,-86.347
5665,-86.3472
5666,-86.3473
5667,-86.3475
5668,-86.3476
5669,-86.3478
5670,-86.3479
5671,-86.3481
5672,-86.3482
5673,-86.3483
5674,-86.3485
5675,-86.3486
5676,-86.3488
5677,-86.3489
5678,-86.349
5679,-86.3492
5680,-86.3493
5681,-86.3494
5682,-86.3496
5683,-86.3497
5684,-86.3498
5685,-86.35
5686,-86.3501
5687,-86.3502
5688,-86.3503
5689,-86.3505
5690,-86.3506
5691,-86.3507
5692,-86.3508
5693,-86.3509
5694,-86.3511
5695,-86.3512
5696,-86.3513
5697,-86.3514
5698,-86.3515
5699,-86.3517
5700,-86.3518
5701,-86.3519
5702,-86.352
5703,-86.3521
5704,-86.3522
5705,-86.3523
5706,-86.3524
5707,-86.3525
5708,-86.3527
5709,-86.3528
5710,-86.3529
5711,-86.353
5712,-86.3531
5713,-86.3532
5714,-86.3533
5715,-86.3534
5716,-86.3535
5717,-86.3536
5718,-86.3537
5719,-86.3538
5720,-86.3539
5721,-86.354
5722,-86.3541
5723,-86.3542
5724,-86.3543
5725,-86.3544
5726,-86.3545
5727,-86.3545
5728,-86.3546
5729,-86.3547
5730,-86.3548
5731,-86.3549
5732,-86.355
5733,-86.3551
5734,-86.3552
5735,-86.3553
5736,-86.3554
5737,-86.3554
5738,-86.3555
5739,-86.3556
5740,-86.3557
5741,-86.3558
5742,-86.3559
5743,-86.3559
5744,-86.356
5745,-86.3561
5746,-86.3562
5747,-86.3563
5748,-86.3564
5749,-86.3564
5750,-86.3565
5751,-86.3566
5752,-86.3567
5753,-86.3567
5754,-86.3568
5755,-86.3569
5756,-86.357
5757,-86.357
5758,-86.3571
5759,-86.3572
5760,-86.3573
5761,-86.3573
5762,-86.3574
5763,-86.3575
5764,-86.3576
5765,-86.3576
5766,-86.3577
5767,-86.3578
5768,-86.3578
5769,-86.3579
5770,-86.358
5771,-86.358
5772,-86.3581
5773,-86.3582
5774,-86.3582
5775,-86.3583
5776,-86.3584
5777,-86.3584
5778,-86.3585
5779,-86.3586
5780,-86.3586
5781,-86.3587
5782,-86.3587
5783,-86.3588
5784,-86.3589
5785,-86.3589
5786,-86.359
5787,-86.359
5788,-86.3591
5789,-86.3592
5790,-86.3592
5791,-86.3593
5792,-86.3593
5793,-86.3594
5794,-86.3595
5795,-86.3595
5796,-86.3596
5797,-86.3596
5798,-86.3597
5799,-86.3597
5800,-86.3598
5801,-86.3598
5802,-86.3599
5803,-86.36
5804,-86.36
5805,-86.3601
5806,-86.3601
5807,-86.3602
5808,-86.3602
5809,-86.3603
5810,-86.3603
5811,-86.3604
5812,-86.3604
5813,-86.3605
5814,-86.3605
5815,-86.3606
5816,-86.3606
5817,-86.3607
5818,-86.3607
5819,-86.3608
5820,-86.3608
5821,-86.3609
5822,-86.3609
5823,-86.361
5824,-86.361
5825,-86.361
5826,-86.3611
5827,-86.3611
5828,-86.3612
5829,-86.3612
5830,-86.3613
5831,-86.3613
5832,-86.3614
5833,-86.3614
5834,-86.3614
5835,-86.3615
5836,-86.3615
5837,-86.3616
5838,-86.3616
5839,-86.3617
5840,-86.3617
5841,-86.3617
5842,-86.3618
5843,-86.3618
5844,-86.3619
5845,-86.3619
5846,-86.362
5847,-86.362
5848,-86.362
5849,-86.3621
5850,-86.3621
5851,-86.3621
5852,-86.3622
5853,-86.3622
5854,-86.3623
5855,-86.3623
5856,-86.3623
5857,-86.3624
5858,-86.3624
5859,-86.3625
5860,-86.3625
5861,-86.3625
5862,-86.3626
5863,-86.3626
5864,-86.3626
5865,-86.3627
5866,-86.3627
5867,-86.3627
5868,-86.3628
5869,-86.3628
5870,-86.3628
5871,-86.3629
5872,-86.3629
5873,-86.3629
5874,-86.363
5875,-86.363
5876,-86.3631
5877,-86.3631
5878,-86.3631
5879,-86.3631
5880,-86.3632
5881,-86.3632
5882,-86.3632
5883,-86.3633
5884,-86.3633
5885,-86.3633
5886,-86.3634
5887,-86.3634
5888,-86.3634
5889,-86.3635
5890,-86.3635
5891,-86.3635
5892,-86.3636
5893,-86.3636
5894,-86.3636
5895,-86.3636
5896,-86.3637
5897,-86.3637
5898,-86.3637
5899,-86.3638
5900,-86.3638
5901,-86.3638
5902,-86.3639
5903,-86.3639
5904,-86.3639
5905,-86.3639
5906,-86.364
5907,-86.364
5908,-86.364
5909,-86.364
5910,-86.3641
5911,-86.3641
5912,-86.3641
5913,-86.3642
5914,-86.3642
5915,-86.3642
5916,-86.3642
5917,-86.3643
5918,-86.3643
5919,-86.3643
5920,-86.3643
5921,-86.3644
5922,-86.3644
5923,-86.3644
5924,-86.3644
5925,-86.3645
5926,-86.3645
5927,-86.3645
5928,-86.3645
5929,-86.3646
5930,-86.3646
5931,-86.3646
5932,-86.3646
5933,-86.3647
5934,-86.3647
5935,-86.3647
5936,-86.3647
5937,-86.3648
5938,-86.3648
5939,-86.3648
5940,-86.3648
5941,-86.3649
5942,-86.3649
5943,-86.3649
5944,-86.3649
5945,-86.3649
5946,-86.365
5947,-86.365
5948,-86.365
5949,-86.365
5950,-86.3651
5951,-86.3651
5952,-86.3651
5953,-86.3651
5954,-86.3651
5955,-86.3652
5956,-86.3652
5957,-86.3652
5958,-86.3652
5959,-86.3653
5960,-86.3653
5961,-86.3653
5962,-86.3653
5963,-86.3653
5964,-86.3654
5965,-86.3654
5966,-86.3654
5967,-86.3654
5968,-86.3654
5969,-86.3655
5970,-86.3655
5971,-86.3655
5972,-86.3655
5973,-86.3655
5974,-86.3656
5975,-86.3656
5976,-86.3656
5977,-86.3656
5978,-86.3656
5979,-86.3657
5980,-86.3657
5981,-86.3657
5982,-86.3657
5983,-86.3657
5984,-86.3657
5985,-86.3658
5986,-86.3658
5987,-86.3658
5988,-86.3658
5989,-86.3658
5990,-86.3659
5991,-86.3659
5992,-86.3659
5993,-86.3659
5994,-86.3659
5995,-86.3659
5996,-86.366
5997,-86.366
5998,-86.366
5999,-86.366
6000,-86.366
6001,-86.3661
6002,-86.3661
6003,-86.3661
6004,-86.3661
6005,-86.3661
6006,-86.3661
6007,-86.3662
6008,-86.3662
6009,-86.3662
6010,-86.3659
6011,19.584
6012,31.22
6013,23.6908
6014,19.4419
6015,16.9002
6016,15.3492
6017,14.44
6018,13.9791
6019,13.8407
6020,13.933
6021,14.1856
6022,14.5445
6023,14.9694
6024,15.4311
6025,15.9094
6026,16.3909
6027,16.8669
6028,17.332
6029,17.7817
6030,18.213
6031,18.6239
6032,19.0134
6033,19.3807
6034,19.725
6035,20.046
6036,20.3435
6037,20.6173
6038,20.8675
6039,21.0944
6040,21.2984
6041,21.4803
6042,21.6408
6043,21.7809
6044,21.9016
6045,22.0041
6046,22.0895
6047,22.1591
6048,22.214
6049,22.2555
6050,22.2847
6051,22.3027
6052,22.3106
6053,22.3093
6054,22.2998
6055,22.2828
6056,22.2593
6057,22.2299
6058,22.1952
6059,22.1558
6060,22.1123
6061,22.0651
6062,22.0146
6063,21.9613
6064,21.9054
6065,21.8472
6066,21.7871
6067,21.7252
6068,21.6617
6069,21.5969
6070,21.5308
6071,21.4636
6072,21.3955
6073,21.3265
6074,21.2567
6075,21.1862
6076,21.1151
6077,21.0435
6078,20.9713
6079,20.8987
6080,20.8256
6081,20.7521
6082,20.6782
6083,20.604
6084,20.5295
6085,20.4546
6086,20.3795
6087,20.304
6088,20.2283
6089,20.1523
6090,20.0761
6091,19.9996
6092,19.9228
6093,19.8457
6094,19.7684
6095,19.6909
6096,19.6131
6097,19.535
6098,19.4567
6099,19.3781
6100,19.2992
6101,19.2201
6102,19.1407
6103,19.061
6104,18.981
6105,18.9008
6106,18.8202
6107,18.7393
6108,18.6582
6109,18.5767
6110,18.4949
6111,18.4128
6112,18.3304
6113,18.2476
6114,18.1645
6115,18.081
6116,17.9972
6117,17.9131
6118,17.8285
6119,17.7436
6120,17.6583
6121,17.5726
6122,17.4865
6123,17.4001
6124,17.3132
6125,17.2259
6126,17.1381
6127,17.0499
6128,16.9613
6129,16.8723
6130,16.7827
6131,16.6927
6132,16.6023
6133,16.5113
6134,16.4199
6135,16.328
6136,16.2355
6137,16.1425
6138,16.049
6139,15.955
6140,15.8604
6141,15.7653
6142,15.6696
6143,15.5733
6144,15.4764
6145,15.379
6146,15.2809
6147,15.1822
6148,15.0829
6149,14.983
6150,14.8824
6151,14.7811
6152,14.6792
6153,14.5766
6154,14.4733
6155,14.3693
6156,14.2645
6157,14.1591
6158,14.0529
6159,13.9459
6160,13.8382
6161,13.7297
6162,13.6204
6163,13.5103
6164,13.3994
6165,13.2876
6166,13.175
6167,13.0616
6168,12.9472
6169,12.832
6170,12.7158
6171,12.5988
6172,12.4808
6173,12.3618
6174,12.2419
6175,12.121
6176,11.9991
6177,11.8761
6178,11.7522
6179,11.6272
6180,11.5011
6181,11.3739
6182,11.2457
6183,11.1163
6184,10.9858
6185,10.8541
6186,10.7212
6187,10.5871
6188,10.4519
6189,10.3154
6190,10.1776
6191,10.0385
6192,9.89821
6193,9.75655
6194,9.61356
6195,9.46921
6196,9.32347
6197,9.17634
6198,9.02778
6199,8.87777
6200,8.72629
6201,8.57332
6202,8.41883
6203,8.26281
6204,8.10521
6205,7.94604
6206,7.78525
6207,7.62282
6208,7.45873
6209,7.29295
6210,7.12546
6211,6.95624
6212,6.78525
6213,6.61247
6214,6.43787
6215,6.26142
6216,6.08311
6217,5.9029
6218,5.72075
6219,5.53666
6220,5.35057
6221,5.16248
6222,4.97234
6223,4.78013
6224,4.58581
6225,4.38936
6226,4.19074
6227,3.98992
6228,3.78687
6229,3.58155
6230,3.37393
6231,3.16397
6232,2.95164
6233,2.73689
6234,2.51969
6235,2.29999
6236,2.07776
6237,1.85294
6238,1.6255
6239,1.39538
6240,1.16253
6241,0.926892
6242,0.688417
6243,0.447043
6244,0.202704
6245,-0.0446654
6246,-0.295138
6247,-0.54879
6248,-0.805701
6249,-1.06596
6250,-1.32965
6251,-1.59688
6252,-1.86775
6253,-2.14236
6254,-2.42084
6255,-2.70331
6256,-2.98991
6257,-3.28077
6258,-3.57605
6259,-3.87591
6260,-4.18051
6261,-4.49005
6262,-4.8047
6263,-5.12467
6264,-5.45017
6265,-5.78143
6266,-6.11868
6267,-6.46219
6268,-6.81219
6269,-7.16898
6270,-7.53284
6271,-7.90407
6272,-8.28299
6273,-8.66992
6274,-9.0652
6275,-9.46919
6276,-9.88224
6277,-10.3047
6278,-10.7371
6279,-11.1797
6280,-11.6329
6281,-12.0971
6282,-12.5729
6283,-13.0605
6284,-13.5605
6285,-14.0733
6286,-14.5992
6287,-15.1389
6288,-15.6926
6289,-16.2609
6290,-16.8441
6291,-17.4428
6292,-18.0573
6293,-18.6881
6294,-19.3356
6295,-20.0002
6296,-20.6824
6297,-21.3827
6298,-22.1015
6299,-22.8393
6300,-23.5966
6301,-24.3741
6302,-25.1723
6303,-25.9919
6304,-26.8337
6305,-27.6985
6306,-28.5873
6307,-29.5013
6308,-30.4416
6309,-31.4098
6310,-32.4075
6311,-33.4366
6312,-34.4994
6313,-35.5983
6314,-36.7364
6315,-37.9169
6316,-39.1436
6317,-40.4211
6318,-41.7543
6319,-43.1488
6320,-44.6111
6321,-46.1481
6322,-47.7672
6323,-49.4762
6324,-51.2823
6325,-53.1913
6326,-55.2063
6327,-57.3251
6328,-59.5376
6329,-61.8216
6330,-64.1431
6331,-66.4613
6332,-68.7275
6333,-70.8919
6334,-72.9121
6335,-74.7579
6336,-76.4134
6337,-77.8761
6338,-79.1538
6339,-80.2608
6340,-81.2147
6341,-82.0335
6342,-82.7342
6343,-83.3315
6344,-83.8385
6345,-84.266
6346,-84.6238
6347,-84.9205
6348,-85.1642
6349,-85.3625
6350,-85.5222
6351,-85.6498
6352,-85.7511
6353,-85.8311
6354,-85.8939
6355,-85.9431
6356,-85.9817
6357,-86.0119
6358,-86.0357
6359,-86.0544
6360,-86.0693
6361,-86.0811
6362,-86.0907
6363,-86.0985
6364,-86.1049
6365,-86.1103
6366,-86.1149
6367,-86.1189
6368,-86.1224
6369,-86.1255
6370,-86.1283
6371,-86.1309
6372,-86.1334
6373,-86.1357
6374,-86.1379
6375,-86.14
6376,-86.1421
6377,-86.1441
6378,-86.146
6379,-86.148
6380,-86.1498
6381,-86.1517
6382,-86.1535
6383,-86.1553
6384,-86.1571
6385,-86.1589
6386,-86.1607
6387,-86.1624
6388,-86.1641
6389,-86.1658
6390,-86.1675
6391,-86.1692
6392,-86.1709
6393,-86.1725
6394,-86.1742
6395,-86.1758
6396,-86.1774
6397,-86.179
6398,-86.1806
6399,-86.1822
6400,-86.1838
6401,-86.1853
6402,-86.1869
6403,-86.1884
6404,-86.1899
6405,-86.1914
6406,-86.1929
6407,-86.1944
6408,-86.1958
6409,-86.1973
6410,-86.1987
6411,-86.2002
6412,-86.2016
6413,-86.203
6414,-86.2044
6415,-86.2057
6416,-86.2071
6417,-86.2085
6418,-86.2098
6419,-86.2111
6420,-86.2125
6421,-86.2138
6422,-86.2151
6423,-86.2163
6424,-86.2176
6425,-86.2189
6426,-86.2201
6427,-86.2214
6428,-86.2226
6429,-86.2238
6430,-86.225
6431,-86.2262
6432,-86.2274
6433,-86.2286
6434,-86.2297
6435,-86.2309
6436,-86.232
6437,-86.2332
6438,-86.2343
6439,-86.2354
6440,-86.2365
6441,-86.2376
6442,-86.2387
6443,-86.2398
6444,-86.2408
6445,-86.2419
6446,-86.2429
6447,-86.2439
6448,-86.245
6449,-86.246
6450,-86.247
6451,-86.248
6452,-86.249
6453,-86.2499
6454,-86.2509
6455,-86.2519
6456,-86.2528
6457,-86.2538
6458,-86.2547
6459,-86.2556
6460,-86.2565
6461,-86.2574
6462,-86.2583
6463,-86.2592
6464,-86.2601
6465,-86.261
6466,-86.2618
6467,-86.2627
6468,-86.2635
6469,-86.2644
6470,-86.2652
6471,-86.266
6472,-86.2669
6473,-86.2677
6474,-86.2685
6475,-86.2693
6476,-86.2701
6477,-86.2708
6478,-86.2716
6479,-86.2724
6480,-86.2731
6481,-86.2739
6482,-86.2746
6483,-86.2754
6484,-86.2761
6485,-86.2768
6486,-86.2775
6487,-86.2783
6488,-86.279
6489,-86.2797
6490,-86.2803
6491,-86.281
6492,-86.2817
6493,-86.2824
6494,-86.283
6495,-86.2837
6496,-86.2844
6497,-86.285
6498,-86.2856
6499,-86.2863
6500,-86.2869
6501,-86.2875
6502,-86.2882
6503,-86.2888
6504,-86.2894
6505,-86.29
6506,-86.2906
6507,-86.2912
6508,-86.2917
6509,-86.2923
6510,-86.2929
6511,-86.2935
6512,-86.294
6513,-86.2946
6514,-86.2951
6515,-86.2957
6516,-86.2962
6517,-86.2968
6518,-86.2973
6519,-86.2978
6520,-86.2983
6521,-86.2989
6522,-86.2994
6523,-86.2999
6524,-86.3004
6525,-86.3009
6526,-86.3014
6527,-86.3019
6528,-86.3024
6529,-86.3028
6530,-86.3033
6531,-86.3038
6532,-86.3043
6533,-86.3047
6534,-86.3052
6535,-86.3056
6536,-86.3061
6537,-86.3065
6538,-86.307
6539,-86.3074
6540,-86.3079
6541,-86.3083
6542,-86.3087
6543,-86.3092
6544,-86.3096
6545,-86.31
6546,-86.3104
6547,-86.3108
6548,-86.3112
6549,-86.3116
6550,-86.312
6551,-86.3124
6552,-86.3128
6553,-86.3132
6554,-86.3136
6555,-86.314
6556,-86.3143
6557,-86.3147
6558,-86.3151
6559,-86.3155
