environment | time (millisecond),membrane | V (millivolt)
4922,-86.3785
4923,-86.3785
4924,-86.3785
4925,-86.3786
4926,-86.3786
4927,-86.3786
4928,-86.3786
4929,-86.3787
4930,-86.3787
4931,-86.3787
4932,-86.3787
4933,-86.3787
4934,-86.3788
4935,-86.3788
4936,-86.3788
4937,-86.3788
4938,-86.3788
4939,-86.3789
4940,-86.3789
4941,-86.3789
4942,-86.3789
4943,-86.3789
4944,-86.379
4945,-86.379
4946,-86.379
4947,-86.379
4948,-86.379
4949,-86.3791
4950,-86.3791
4951,-86.3791
4952,-86.3791
4953,-86.3791
4954,-86.3792
4955,-86.3792
4956,-86.3792
4957,-86.3792
4958,-86.3792
4959,-86.3792
4960,-86.3793
4961,-86.3793
4962,-86.3793
4963,-86.3793
4964,-86.3793
4965,-86.3794
4966,-86.3794
4967,-86.3794
4968,-86.3794
4969,-86.3794
4970,-86.3794
4971,-86.3795
4972,-86.3795
4973,-86.3795
4974,-86.3795
4975,-86.3795
4976,-86.3795
4977,-86.3796
4978,-86.3796
4979,-86.3796
4980,-86.3796
4981,-86.3796
4982,-86.3796
4983,-86.3797
4984,-86.3797
4985,-86.3797
4986,-86.3797
4987,-86.3797
4988,-86.3797
4989,-86.3798
4990,-86.3798
4991,-86.3798
4992,-86.3798
4993,-86.3798
4994,-86.3798
4995,-86.3799
4996,-86.3799
4997,-86.3799
4998,-86.3799
4999,-86.3799
5000,-86.3799
5001,-86.3799
5002,-86.38
5003,-86.38
5004,-86.38
5005,-86.38
5006,-86.38
5007,-86.38
5008,-86.3801
5009,-86.3801
5010,-86.3801
5011,19.4603
5012,31.1956
5013,23.7264
5014,19.6528
5015,17.2145
5016,15.6989
5017,14.7872
5018,14.3045
5019,14.1365
5020,14.1977
5021,14.4215
5022,14.7555
5023,15.1598
5024,15.6052
5025,16.0709
5026,16.5429
5027,17.0118
5028,17.4714
5029,17.9166
5030,18.344
5031,18.7513
5032,19.137
5033,19.5003
5034,19.8404
5035,20.1569
5036,20.4494
5037,20.7178
5038,20.9622
5039,21.183
5040,21.3806
5041,21.5557
5042,21.7091
5043,21.8419
5044,21.9551
5045,22.0499
5046,22.1275
5047,22.1892
5048,22.236
5049,22.2693
5050,22.2903
5051,22.2999
5052,22.2993
5053,22.2895
5054,22.2714
5055,22.2457
5056,22.2134
5057,22.175
5058,22.1313
5059,22.0827
5060,22.0299
5061,21.9732
5062,21.9132
5063,21.8501
5064,21.7843
5065,21.716
5066,21.6456
5067,21.5732
5068,21.499
5069,21.4233
5070,21.3461
5071,21.2677
5072,21.188
5073,21.1072
5074,21.0254
5075,20.9427
5076,20.8591
5077,20.7747
5078,20.6896
5079,20.6036
5080,20.517
5081,20.4298
5082,20.3418
5083,20.2533
5084,20.1641
5085,20.0743
5086,19.9839
5087,19.893
5088,19.8014
5089,19.7093
5090,19.6166
5091,19.5233
5092,19.4295
5093,19.335
5094,19.24
5095,19.1444
5096,19.0482
5097,18.9513
5098,18.8539
5099,18.7558
5100,18.6571
5101,18.5578
5102,18.4578
5103,18.3572
5104,18.2559
5105,18.1539
5106,18.0512
5107,17.9478
5108,17.8437
5109,17.7389
5110,17.6333
5111,17.527
5112,17.4199
5113,17.312
5114,17.2033
5115,17.0939
5116,16.9836
5117,16.8724
5118,16.7605
5119,16.6476
5120,16.5339
5121,16.4192
5122,16.3037
5123,16.1872
5124,16.0698
5125,15.9514
5126,15.832
5127,15.7116
5128,15.5902
5129,15.4677
5130,15.3442
5131,15.2196
5132,15.094
5133,14.9672
5134,14.8392
5135,14.7101
5136,14.5799
5137,14.4484
5138,14.3157
5139,14.1817
5140,14.0465
5141,13.91
5142,13.7722
5143,13.633
5144,13.4925
5145,13.3506
5146,13.2072
5147,13.0624
5148,12.9162
5149,12.7684
5150,12.6191
5151,12.4683
5152,12.3159
5153,12.1618
5154,12.0061
5155,11.8488
5156,11.6897
5157,11.5289
5158,11.3663
5159,11.2019
5160,11.0357
5161,10.8676
5162,10.6976
5163,10.5257
5164,10.3517
5165,10.1758
5166,9.99777
5167,9.81767
5168,9.63543
5169,9.45101
5170,9.26437
5171,9.07548
5172,8.88428
5173,8.69073
5174,8.49479
5175,8.29642
5176,8.09556
5177,7.89217
5178,7.6862
5179,7.47761
5180,7.26633
5181,7.05233
5182,6.83555
5183,6.61593
5184,6.39342
5185,6.16797
5186,5.93952
5187,5.70801
5188,5.47337
5189,5.23556
5190,4.99451
5191,4.75015
5192,4.50242
5193,4.25124
5194,3.99656
5195,3.73829
5196,3.47637
5197,3.21071
5198,2.94123
5199,2.66786
5200,2.39049
5201,2.10904
5202,1.82342
5203,1.53351
5204,1.23922
5205,0.940422
5206,0.637003
5207,0.328832
5208,0.0157716
5209,-0.302324
5210,-0.625612
5211,-0.95426
5212,-1.28845
5213,-1.62837
5214,-1.97422
5215,-2.32624
5216,-2.68466
5217,-3.04974
5218,-3.42174
5219,-3.80096
5220,-4.18772
5221,-4.58236
5222,-4.98522
5223,-5.39669
5224,-5.81717
5225,-6.2471
5226,-6.68694
5227,-7.13715
5228,-7.59824
5229,-8.07075
5230,-8.55522
5231,-9.05224
5232,-9.5624
5233,-10.0863
5234,-10.6246
5235,-11.178
5236,-11.7471
5237,-12.3325
5238,-12.935
5239,-13.5552
5240,-14.1938
5241,-14.8514
5242,-15.5286
5243,-16.2261
5244,-16.9444
5245,-17.6841
5246,-18.4457
5247,-19.2296
5248,-20.0363
5249,-20.8663
5250,-21.7199
5251,-22.5974
5252,-23.4994
5253,-24.4262
5254,-25.3782
5255,-26.356
5256,-27.3602
5257,-28.3914
5258,-29.4507
5259,-30.5389
5260,-31.6573
5261,-32.8076
5262,-33.9916
5263,-35.2115
5264,-36.47
5265,-37.7702
5266,-39.1157
5267,-40.5109
5268,-41.9606
5269,-43.4706
5270,-45.047
5271,-46.6967
5272,-48.4269
5273,-50.2447
5274,-52.1562
5275,-54.1655
5276,-56.2722
5277,-58.4699
5278,-60.7423
5279,-63.0585
5280,-65.3828
5281,-67.6709
5282,-69.8747
5283,-71.95
5284,-73.8627
5285,-75.5919
5286,-77.1302
5287,-78.4812
5288,-79.6565
5289,-80.6723
5290,-81.5462
5291,-82.2956
5292,-82.9363
5293,-83.4819
5294,-83.9444
5295,-84.334
5296,-84.6597
5297,-84.9298
5298,-85.1519
5299,-85.3329
5300,-85.4792
5301,-85.5968
5302,-85.6907
5303,-85.7654
5304,-85.8248
5305,-85.8718
5306,-85.9092
5307,-85.9389
5308,-85.9627
5309,-85.9818
5310,-85.9973
5311,-86.0099
5312,-86.0204
5313,-86.0292
5314,-86.0367
5315,-86.0432
5316,-86.0488
5317,-86.0539
5318,-86.0585
5319,-86.0626
5320,-86.0665
5321,-86.0702
5322,-86.0737
5323,-86.077
5324,-86.0802
5325,-86.0832
5326,-86.0863
5327,-86.0892
5328,-86.0921
5329,-86.0949
5330,-86.0977
5331,-86.1004
5332,-86.1031
5333,-86.1058
5334,-86.1084
5335,-86.111
5336,-86.1136
5337,-86.1161
5338,-86.1186
5339,-86.1211
5340,-86.1236
5341,-86.126
5342,-86.1284
5343,-86.1308
5344,-86.1331
5345,-86.1355
5346,-86.1378
5347,-86.1401
5348,-86.1423
5349,-86.1446
5350,-86.1468
5351,-86.149
5352,-86.1512
5353,-86.1533
5354,-86.1555
5355,-86.1576
5356,-86.1597
5357,-86.1617
5358,-86.1638
5359,-86.1658
5360,-86.1678
5361,-86.1698
5362,-86.1718
5363,-86.1737
5364,-86.1756
5365,-86.1775
5366,-86.1794
5367,-86.1813
5368,-86.1831
5369,-86.1849
5370,-86.1867
5371,-86.1885
5372,-86.1903
5373,-86.1921
5374,-86.1938
5375,-86.1955
5376,-86.1972
5377,-86.1989
5378,-86.2005
5379,-86.2022
5380,-86.2038
5381,-86.2054
5382,-86.207
5383,-86.2086
5384,-86.2102
5385,-86.2117
5386,-86.2132
5387,-86.2147
5388,-86.2162
5389,-86.2177
5390,-86.2192
5391,-86.2206
5392,-86.2221
5393,-86.2235
5394,-86.2249
5395,-86.2263
5396,-86.2277
5397,-86.229
5398,-86.2304
5399,-86.2317
5400,-86.2331
5401,-86.2344
5402,-86.2357
5403,-86.2369
5404,-86.2382
5405,-86.2395
5406,-86.2407
5407,-86.2419
5408,-86.2432
5409,-86.2444
5410,-86.2455
5411,-86.2467
5412,-86.2479
5413,-86.2491
5414,-86.2502
5415,-86.2513
5416,-86.2525
5417,-86.2536
5418,-86.2547
5419,-86.2557
5420,-86.2568
5421,-86.2579
5422,-86.2589
5423,-86.26
5424,-86.261
5425,-86.262
5426,-86.2631
5427,-86.2641
5428,-86.2651
5429,-86.266
5430,-86.267
5431,-86.268
5432,-86.2689
5433,-86.2699
5434,-86.2708
5435,-86.2717
5436,-86.2726
5437,-86.2736
5438,-86.2745
5439,-86.2753
5440,-86.2762
5441,-86.2771
5442,-86.278
5443,-86.2788
5444,-86.2797
5445,-86.2805
5446,-86.2813
5447,-86.2821
5448,-86.283
5449,-86.2838
5450,-86.2846
5451,-86.2853
5452,-86.2861
5453,-86.2869
5454,-86.2877
5455,-86.2884
5456,-86.2892
5457,-86.2899
5458,-86.2907
5459,-86.2914
5460,-86.2921
5461,-86.2928
5462,-86.2935
5463,-86.2942
5464,-86.2949
5465,-86.2956
5466,-86.2963
5467,-86.297
5468,-86.2976
5469,-86.2983
5470,-86.299
5471,-86.2996
5472,-86.3003
5473,-86.3009
5474,-86.3015
5475,-86.3021
5476,-86.3028
5477,-86.3034
5478,-86.304
5479,-86.3046
5480,-86.3052
5481,-86.3058
5482,-86.3064
5483,-86.3069
5484,-86.3075
5485,-86.3081
5486,-86.3086
5487,-86.3092
5488,-86.3098
5489,-86.3103
5490,-86.3109
5491,-86.3114
5492,-86.3119
5493,-86.3124
5494,-86.313
5495,-86.3135
5496,-86.314
5497,-86.3145
5498,-86.315
5499,-86.3155
5500,-86.316
5501,-86.3165
5502,-86.317
5503,-86.3175
5504,-86.3179
5505,-86.3184
5506,-86.3189
5507,-86.3193
5508,-86.3198
5509,-86.3203
5510,-86.3207
5511,-86.3212
5512,-86.3216
5513,-86.322
5514,-86.3225
5515,-86.3229
5516,-86.3233
5517,-86.3238
5518,-86.3242
5519,-86.3246
5520,-86.325
5521,-86.3254
5522,-86.3258
5523,-86.3262
5524,-86.3266
5525,-86.327
5526,-86.3274
5527,-86.3278
5528,-86.3282
5529,-86.3285
5530,-86.3289
5531,-86.3293
5532,-86.3297
5533,-86.33
5534,-86.3304
5535,-86.3307
5536,-86.3311
5537,-86.3315
5538,-86.3318
5539,-86.3322
5540,-86.3325
5541,-86.3328
5542,-86.3332
5543,-86.3335
5544,-86.3338
5545,-86.3342
5546,-86.3345
5547,-86.3348
5548,-86.3352
5549,-86.3355
5550,-86.3358
5551,-86.3361
5552,-86.3364
5553,-86.3367
5554,-86.337
5555,-86.3373
5556,-86.3376
5557,-86.3379
5558,-86.3382
5559,-86.3385
5560,-86.3388
5561,-86.3391
5562,-86.3394
5563,-86.3396
5564,-86.3399
5565,-86.3402
5566,-86.3405
5567,-86.3407
5568,-86.341
5569,-86.3413
5570,-86.3416
5571,-86.3418
5572,-86.3421
5573,-86.3423
5574,-86.3426
5575,-86.3428
5576,-86.3431
5577,-86.3433
5578,-86.3436
5579,-86.3438
5580,-86.3441
5581,-86.3443
5582,-86.3446
5583,-86.3448
5584,-86.345
5585,-86.3453
5586,-86.3455
5587,-86.3457
5588,-86.346
5589,-86.3462
5590,-86.3464
5591,-86.3466
5592,-86.3469
5593,-86.3471
5594,-86.3473
5595,-86.3475
5596,-86.3477
5597,-86.3479
5598,-86.3481
5599,-86.3484
5600,-86.3486
5601,-86.3488
5602,-86.349
5603,-86.3492
5604,-86.3494
5605,-86.3496
5606,-86.3498
5607,-86.35
5608,-86.3501
5609,-86.3503
5610,-86.3505
5611,-86.3507
5612,-86.3509
5613,-86.3511
5614,-86.3513
5615,-86.3515
5616,-86.3516
5617,-86.3518
5618,-86.352
5619,-86.3522
5620,-86.3523
5621,-86.3525
5622,-86.3527
5623,-86.3529
5624,-86.353
5625,-86.3532
5626,-86.3534
5627,-86.3535
5628,-86.3537
5629,-86.3539
5630,-86.354
5631,-86.3542
5632,-86.3543
5633,-86.3545
5634,-86.3547
5635,-86.3548
5636,-86.355
5637,-86.3551
5638,-86.3553
5639,-86.3554
5640,-86.3556
5641,-86.3557
5642,-86.3559
5643,-86.356
5644,-86.3562
5645,-86.3563
5646,-86.3564
5647,-86.3566
5648,-86.3567
5649,-86.3569
5650,-86.357
5651,-86.3571
5652,-86.3573
5653,-86.3574
5654,-86.3575
5655,-86.3577
5656,-86.3578
5657,-86.3579
5658,-86.3581
5659,-86.3582
5660,-86.3583
5661,-86.3584
5662,-86.3586
5663,-86.3587
5664,-86.3588
5665,-86.3589
5666,-86.3591
5667,-86.3592
5668,-86.3593
5669,-86.3594
5670,-86.3595
5671,-86.3597
5672,-86.3598
5673,-86.3599
5674,-86.36
5675,-86.3601
5676,-86.3602
5677,-86.3603
5678,-86.3604
5679,-86.3606
5680,-86.3607
5681,-86.3608
5682,-86.3609
5683,-86.361
5684,-86.3611
5685,-86.3612
5686,-86.3613
5687,-86.3614
5688,-86.3615
5689,-86.3616
5690,-86.3617
5691,-86.3618
5692,-86.3619
5693,-86.362
5694,-86.3621
5695,-86.3622
5696,-86.3623
5697,-86.3624
5698,-86.3625
5699,-86.3626
5700,-86.3627
5701,-86.3628
5702,-86.3629
5703,-86.363
5704,-86.363
5705,-86.3631
5706,-86.3632
5707,-86.3633
5708,-86.3634
5709,-86.3635
5710,-86.3636
5711,-86.3637
5712,-86.3638
5713,-86.3638
5714,-86.3639
5715,-86.364
5716,-86.3641
5717,-86.3642
5718,-86.3643
5719,-86.3643
5720,-86.3644
5721,-86.3645
5722,-86.3646
5723,-86.3647
5724,-86.3647
5725,-86.3648
5726,-86.3649
5727,-86.365
5728,-86.365
5729,-86.3651
5730,-86.3652
5731,-86.3653
5732,-86.3653
5733,-86.3654
5734,-86.3655
5735,-86.3656
5736,-86.3656
5737,-86.3657
5738,-86.3658
5739,-86.3658
5740,-86.3659
5741,-86.366
5742,-86.3661
5743,-86.3661
5744,-86.3662
5745,-86.3663
5746,-86.3663
5747,-86.3664
5748,-86.3665
5749,-86.3665
5750,-86.3666
5751,-86.3666
5752,-86.3667
5753,-86.3668
5754,-86.3668
5755,-86.3669
5756,-86.367
5757,-86.367
5758,-86.3671
5759,-86.3672
5760,-86.3672
5761,-86.3673
5762,-86.3673
5763,-86.3674
5764,-86.3674
5765,-86.3675
5766,-86.3676
5767,-86.3676
5768,-86.3677
5769,-86.3677
5770,-86.3678
5771,-86.3678
5772,-86.3679
5773,-86.368
5774,-86.368
5775,-86.3681
5776,-86.3681
5777,-86.3682
5778,-86.3682
5779,-86.3683
5780,-86.3683
5781,-86.3684
5782,-86.3684
5783,-86.3685
5784,-86.3685
5785,-86.3686
5786,-86.3686
5787,-86.3687
5788,-86.3687
5789,-86.3688
5790,-86.3688
5791,-86.3689
5792,-86.3689
5793,-86.369
5794,-86.369
5795,-86.3691
5796,-86.3691
5797,-86.3692
5798,-86.3692
5799,-86.3693
5800,-86.3693
5801,-86.3694
5802,-86.3694
5803,-86.3695
5804,-86.3695
5805,-86.3695
5806,-86.3696
5807,-86.3696
5808,-86.3697
5809,-86.3697
5810,-86.3698
5811,-86.3698
5812,-86.3698
5813,-86.3699
5814,-86.3699
5815,-86.37
5816,-86.37
5817,-86.3701
5818,-86.3701
5819,-86.3701
5820,-86.3702
5821,-86.3702
5822,-86.3703
5823,-86.3703
5824,-86.3703
5825,-86.3704
5826,-86.3704
5827,-86.3705
5828,-86.3705
5829,-86.3705
5830,-86.3706
5831,-86.3706
5832,-86.3706
5833,-86.3707
5834,-86.3707
5835,-86.3708
5836,-86.3708
5837,-86.3708
5838,-86.3709
5839,-86.3709
5840,-86.3709
5841,-86.371
5842,-86.371
5843,-86.371
5844,-86.3711
5845,-86.3711
5846,-86.3711
5847,-86.3712
5848,-86.3712
5849,-86.3712
5850,-86.3713
5851,-86.3713
5852,-86.3713
5853,-86.3714
5854,-86.3714
5855,-86.3714
5856,-86.3715
5857,-86.3715
5858,-86.3715
5859,-86.3716
5860,-86.3716
5861,-86.3716
5862,-86.3717
5863,-86.3717
5864,-86.3717
5865,-86.3718
5866,-86.3718
5867,-86.3718
5868,-86.3718
5869,-86.3719
5870,-86.3719
5871,-86.3719
5872,-86.372
5873,-86.372
5874,-86.372
5875,-86.372
5876,-86.3721
5877,-86.3721
5878,-86.3721
5879,-86.3722
5880,-86.3722
5881,-86.3722
5882,-86.3722
5883,-86.3723
5884,-86.3723
5885,-86.3723
5886,-86.3724
5887,-86.3724
5888,-86.3724
5889,-86.3724
5890,-86.3725
5891,-86.3725
5892,-86.3725
5893,-86.3725
5894,-86.3726
5895,-86.3726
5896,-86.3726
5897,-86.3726
5898,-86.3727
5899,-86.3727
5900,-86.3727
5901,-86.3727
5902,-86.3728
5903,-86.3728
5904,-86.3728
5905,-86.3728
5906,-86.3729
5907,-86.3729
5908,-86.3729
5909,-86.3729
5910,-86.373
5911,-86.373
5912,-86.373
5913,-86.373
5914,-86.3731
5915,-86.3731
5916,-86.3731
5917,-86.3731
5918,-86.3731
5919,-86.3732
5920,-86.3732
5921,-86.3732
5922,-86.3732
5923,-86.3733
5924,-86.3733
5925,-86.3733
5926,-86.3733
5927,-86.3733
5928,-86.3734
5929,-86.3734
5930,-86.3734
5931,-86.3734
5932,-86.3734
5933,-86.3735
5934,-86.3735
5935,-86.3735
5936,-86.3735
5937,-86.3735
5938,-86.3736
5939,-86.3736
5940,-86.3736
5941,-86.3736
5942,-86.3736
5943,-86.3737
5944,-86.3737
5945,-86.3737
5946,-86.3737
5947,-86.3737
5948,-86.3738
5949,-86.3738
5950,-86.3738
5951,-86.3738
5952,-86.3738
5953,-86.3739
5954,-86.3739
5955,-86.3739
5956,-86.3739
5957,-86.3739
5958,-86.374
5959,-86.374
5960,-86.374
5961,-86.374
5962,-86.374
5963,-86.374
5964,-86.3741
5965,-86.3741
5966,-86.3741
5967,-86.3741
5968,-86.3741
5969,-86.3742
5970,-86.3742
5971,-86.3742
5972,-86.3742
5973,-86.3742
5974,-86.3742
5975,-86.3743
5976,-86.3743
5977,-86.3743
5978,-86.3743
5979,-86.3743
5980,-86.3743
5981,-86.3744
5982,-86.3744
5983,-86.3744
5984,-86.3744
5985,-86.3744
5986,-86.3744
5987,-86.3745
5988,-86.3745
5989,-86.3745
5990,-86.3745
5991,-86.3745
5992,-86.3745
5993,-86.3746
5994,-86.3746
5995,-86.3746
5996,-86.3746
5997,-86.3746
5998,-86.3746
5999,-86.3746
6000,-86.3747
6001,-86.3747
6002,-86.3747
6003,-86.3747
6004,-86.3747
6005,-86.3747
6006,-86.3748
6007,-86.3748
6008,-86.3748
6009,-86.3748
6010,-86.3748
6011,19.4947
6012,31.2005
6013,23.7138
6014,19.5783
6015,17.1016
6016,15.5723
6017,14.6607
6018,14.1852
6019,14.0271
6020,14.0988
6021,14.3323
6022,14.6746
6023,15.0857
6024,15.5362
6025,16.0057
6026,16.4803
6027,16.9509
6028,17.4116
6029,17.8575
6030,18.2852
6031,18.6927
6032,19.0786
6033,19.442
6034,19.7823
6035,20.099
6036,20.3918
6037,20.6606
6038,20.9054
6039,21.1267
6040,21.3249
6041,21.5006
6042,21.6547
6043,21.7881
6044,21.902
6045,21.9974
6046,22.0757
6047,22.1379
6048,22.1854
6049,22.2193
6050,22.2407
6051,22.2508
6052,22.2507
6053,22.2413
6054,22.2235
6055,22.1981
6056,22.1661
6057,22.1279
6058,22.0844
6059,22.036
6060,21.9833
6061,21.9267
6062,21.8667
6063,21.8036
6064,21.7378
6065,21.6695
6066,21.599
6067,21.5266
6068,21.4524
6069,21.3765
6070,21.2992
6071,21.2206
6072,21.1408
6073,21.0599
6074,20.9779
6075,20.8951
6076,20.8113
6077,20.7267
6078,20.6413
6079,20.5552
6080,20.4683
6081,20.3808
6082,20.2927
6083,20.2039
6084,20.1145
6085,20.0244
6086,19.9338
6087,19.8426
6088,19.7508
6089,19.6584
6090,19.5654
6091,19.4719
6092,19.3777
6093,19.283
6094,19.1877
6095,19.0918
6096,18.9952
6097,18.8981
6098,18.8004
6099,18.702
6100,18.603
6101,18.5033
6102,18.403
6103,18.3021
6104,18.2004
6105,18.0981
6106,17.9951
6107,17.8913
6108,17.7869
6109,17.6817
6110,17.5758
6111,17.4691
6112,17.3616
6113,17.2534
6114,17.1443
6115,17.0345
6116,16.9238
6117,16.8123
6118,16.6999
6119,16.5866
6120,16.4725
6121,16.3574
6122,16.2414
6123,16.1245
6124,16.0067
6125,15.8878
6126,15.768
6127,15.6472
6128,15.5253
6129,15.4024
6130,15.2784
6131,15.1533
6132,15.0272
6133,14.8999
6134,14.7714
6135,14.6418
6136,14.511
6137,14.379
6138,14.2458
6139,14.1113
6140,13.9755
6141,13.8384
6142,13.7
6143,13.5603
6144,13.4192
6145,13.2766
6146,13.1327
6147,12.9872
6148,12.8404
6149,12.6919
6150,12.542
6151,12.3905
6152,12.2374
6153,12.0827
6154,11.9263
6155,11.7682
6156,11.6084
6157,11.4469
6158,11.2835
6159,11.1184
6160,10.9514
6161,10.7825
6162,10.6117
6163,10.4389
6164,10.2641
6165,10.0873
6166,9.90848
6167,9.72749
6168,9.54436
6169,9.35903
6170,9.17146
6171,8.98162
6172,8.78946
6173,8.59494
6174,8.39801
6175,8.19862
6176,7.99673
6177,7.79229
6178,7.58526
6179,7.37558
6180,7.1632
6181,6.94807
6182,6.73014
6183,6.50936
6184,6.28566
6185,6.059
6186,5.82932
6187,5.59656
6188,5.36065
6189,5.12154
6190,4.87916
6191,4.63346
6192,4.38435
6193,4.13178
6194,3.87567
6195,3.61595
6196,3.35255
6197,3.08538
6198,2.81436
6199,2.53941
6200,2.26043
6201,1.97734
6202,1.69003
6203,1.3984
6204,1.10234
6205,0.801739
6206,0.496462
6207,0.186383
6208,-0.12864
6209,-0.448757
6210,-0.774128
6211,-1.10493
6212,-1.44134
6213,-1.78356
6214,-2.1318
6215,-2.48629
6216,-2.84728
6217,-3.21502
6218,-3.5898
6219,-3.97192
6220,-4.36171
6221,-4.75949
6222,-5.16565
6223,-5.58057
6224,-6.00466
6225,-6.43837
6226,-6.88215
6227,-7.33649
6228,-7.80191
6229,-8.27895
6230,-8.76815
6231,-9.27012
6232,-9.78545
6233,-10.3148
6234,-10.8587
6235,-11.4179
6236,-11.9931
6237,-12.5848
6238,-13.1938
6239,-13.8208
6240,-14.4663
6241,-15.131
6242,-15.8156
6243,-16.5206
6244,-17.2465
6245,-17.994
6246,-18.7635
6247,-19.5554
6248,-20.3702
6249,-21.2084
6250,-22.0702
6251,-22.9561
6252,-23.8665
6253,-24.8017
6254,-25.7623
6255,-26.7489
6256,-27.762
6257,-28.8024
6258,-29.8711
6259,-30.9691
6260,-32.098
6261,-33.2592
6262,-34.4549
6263,-35.6874
6264,-36.9595
6265,-38.2745
6266,-39.6364
6267,-41.0497
6268,-42.5194
6269,-44.0516
6270,-45.6526
6271,-47.3295
6272,-49.0895
6273,-50.9394
6274,-52.8847
6275,-54.9282
6276,-57.0676
6277,-59.2932
6278,-61.5837
6279,-63.9055
6280,-66.2201
6281,-68.4812
6282,-70.6411
6283,-72.659
6284,-74.5052
6285,-76.1641
6286,-77.6324
6287,-78.9171
6288,-80.0319
6289,-80.9935
6290,-81.8199
6291,-82.5277
6292,-83.1321
6293,-83.6461
6294,-84.0809
6295,-84.4464
6296,-84.7512
6297,-85.0032
6298,-85.2099
6299,-85.378
6300,-85.5136
6301,-85.6225
6302,-85.7093
6303,-85.7784
6304,-85.8333
6305,-85.8769
6306,-85.9115
6307,-85.9392
6308,-85.9613
6309,-85.9792
6310,-85.9937
6311,-86.0057
6312,-86.0157
6313,-86.024
6314,-86.0312
6315,-86.0375
6316,-86.043
6317,-86.0479
6318,-86.0524
6319,-86.0565
6320,-86.0604
6321,-86.064
6322,-86.0675
6323,-86.0708
6324,-86.074
6325,-86.0771
6326,-86.0801
6327,-86.083
6328,-86.0859
6329,-86.0888
6330,-86.0916
6331,-86.0943
6332,-86.097
6333,-86.0997
6334,-86.1024
6335,-86.105
6336,-86.1076
6337,-86.1101
6338,-86.1127
6339,-86.1152
6340,-86.1177
6341,-86.1201
6342,-86.1226
6343,-86.125
6344,-86.1273
6345,-86.1297
6346,-86.132
6347,-86.1343
6348,-86.1366
6349,-86.1389
6350,-86.1411
6351,-86.1433
6352,-86.1455
6353,-86.1477
6354,-86.1498
6355,-86.152
6356,-86.1541
6357,-86.1562
6358,-86.1582
6359,-86.1603
6360,-86.1623
6361,-86.1643
6362,-86.1662
6363,-86.1682
6364,-86.1701
6365,-86.1721
6366,-86.174
6367,-86.1758
6368,-86.1777
6369,-86.1795
6370,-86.1813
6371,-86.1831
6372,-86.1849
6373,-86.1867
6374,-86.1884
6375,-86.1902
6376,-86.1919
6377,-86.1936
6378,-86.1952
6379,-86.1969
6380,-86.1985
6381,-86.2001
6382,-86.2017
6383,-86.2033
6384,-86.2049
6385,-86.2065
6386,-86.208
6387,-86.2095
6388,-86.211
6389,-86.2125
6390,-86.214
6391,-86.2154
6392,-86.2169
6393,-86.2183
6394,-86.2197
6395,-86.2211
6396,-86.2225
6397,-86.2239
6398,-86.2252
6399,-86.2266
6400,-86.2279
6401,-86.2292
6402,-86.2305
6403,-86.2318
6404,-86.2331
6405,-86.2344
6406,-86.2356
6407,-86.2368
6408,-86.2381
6409,-86.2393
6410,-86.2405
6411,-86.2417
6412,-86.2428
6413,-86.244
6414,-86.2452
6415,-86.2463
6416,-86.2474
6417,-86.2485
6418,-86.2496
6419,-86.2507
6420,-86.2518
6421,-86.2529
6422,-86.2539
6423,-86.255
6424,-86.256
6425,-86.257
6426,-86.2581
6427,-86.2591
6428,-86.2601
6429,-86.2611
6430,-86.262
6431,-86.263
6432,-86.264
6433,-86.2649
6434,-86.2658
6435,-86.2668
6436,-86.2677
6437,-86.2686
6438,-86.2695
6439,-86.2704
6440,-86.2713
6441,-86.2721
6442,-86.273
6443,-86.2739
6444,-86.2747
6445,-86.2756
6446,-86.2764
6447,-86.2772
6448,-86.278
6449,-86.2788
6450,-86.2796
6451,-86.2804
6452,-86.2812
6453,-86.282
6454,-86.2828
6455,-86.2835
6456,-86.2843
6457,-86.285
6458,-86.2857
6459,-86.2865
6460,-86.2872
6461,-86.2879
6462,-86.2886
6463,-86.2893
6464,-86.29
6465,-86.2907
6466,-86.2914
6467,-86.2921
6468,-86.2928
6469,-86.2934
6470,-86.2941
6471,-86.2947
6472,-86.2954
6473,-86.296
6474,-86.2966
6475,-86.2973
6476,-86.2979
6477,-86.2985
6478,-86.2991
6479,-86.2997
6480,-86.3003
6481,-86.3009
6482,-86.3015
6483,-86.3021
6484,-86.3026
6485,-86.3032
6486,-86.3038
6487,-86.3043
6488,-86.3049
6489,-86.3054
6490,-86.306
6491,-86.3065
6492,-86.3071
6493,-86.3076
6494,-86.3081
6495,-86.3086
6496,-86.3091
6497,-86.3096
6498,-86.3101
6499,-86.3106
6500,-86.3111
6501,-86.3116
6502,-86.3121
6503,-86.3126
6504,-86.3131
6505,-86.3135
6506,-86.314
6507,-86.3145
6508,-86.3149
6509,-86.3154
6510,-86.3158
6511,-86.3163
6512,-86.3167
6513,-86.3172
6514,-86.3176
6515,-86.318
6516,-86.3185
6517,-86.3189
6518,-86.3193
6519,-86.3197
6520,-86.3201
6521,-86.3205
6522,-86.3209
6523,-86.3213
6524,-86.3217
6525,-86.3221
6526,-86.3225
6527,-86.3229
6528,-86.3233
6529,-86.3237
6530,-86.324
6531,-86.3244
6532,-86.3248
6533,-86.3252
6534,-86.3255
6535,-86.3259
